Age,Income,Clicks,Conversion Rate,CTR,Age_AdType,Income_AdPlacement,Click_DayOfWeek,Click_Hour,Click_Month,High_CTR,High_Conversion,Gender_Male,Gender_Other,Location_Suburban,Location_Urban,Ad Type_Native,Ad Type_Text,Ad Type_Video,Ad Topic_Finance,Ad Topic_Food,Ad Topic_Health,Ad Topic_Technology,Ad Topic_Travel,Ad Placement_Social Media,Ad Placement_Website,Age_Group_19-25,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_66+,Income_Group_Medium,Income_Group_High,Income_Group_Very High
22.0,28334.29,4.0,0.1321,0.0657,22.0_Video,Low_Social Media,0,20,4,1,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False
48.0,64156.97,3.0,0.2399,0.0238,48.0_Banner,Very High_Social Media,5,20,12,0,1,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True
52.0,19180.91,7.0,0.2341,0.072,52.0_Banner,Low_Website,2,20,11,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
41.0,19145.46,4.0,0.1219,0.0501,41.0_Banner,Low_Social Media,1,20,7,0,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
29.0,36615.26,5.0,0.1112,0.0538,29.0_Text,Low_Search Engine,2,20,11,1,0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35.0,70459.16,3.0,0.4139,0.0424,35.0_Native,Very High_Website,3,20,6,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
43.0,78387.2,8.0,0.3501,0.0751,43.0_Native,Very High_Social Media,2,20,10,1,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
35.0,31732.91,5.0,0.092,0.0006,35.0_Banner,Low_Website,1,20,5,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
67.0,59680.15,2.0,0.241,0.0543,67.0_Video,High_Search Engine,0,20,6,1,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20.0,30493.0,5.0,0.1485,0.0546,20.0_Banner,Low_Website,1,20,8,1,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
19.0,54373.0,4.0,0.1865,0.0686,19.0_Native,High_Social Media,2,20,10,1,1,True,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
20.0,53071.69,8.0,0.0692,0.0436,20.0_Banner,High_Search Engine,5,20,10,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
26.0,23422.5,4.0,0.2606,0.0313,26.0_Video,Low_Social Media,0,20,10,0,1,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2.0,56331.56,5.0,0.44,0.077,2.0_Text,High_Search Engine,3,20,11,1,1,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
25.0,33913.07,5.0,0.3245,0.0535,25.0_Text,Low_Search Engine,5,20,12,1,1,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,34524.27,7.0,0.2551,0.0413,25.0_Native,Low_Website,2,20,8,0,1,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
36.0,49549.53,5.0,0.0353,0.0551,36.0_Native,Medium_Social Media,4,20,4,1,0,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
41.0,7386.02,8.0,0.204,0.0429,41.0_Video,Low_Search Engine,6,20,3,0,1,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
16.0,49984.05,4.0,0.4433,0.0522,16.0_Banner,Medium_Social Media,6,20,3,1,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
48.0,47074.01,5.0,0.374,0.0168,48.0_Banner,Medium_Social Media,5,20,7,0,1,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False
62.0,57516.9,8.0,0.1376,0.0453,62.0_Native,High_Social Media,1,20,5,0,0,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
31.0,39034.48,3.0,0.213,0.0736,31.0_Video,Medium_Social Media,0,20,11,1,1,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
58.0,44191.23,1.0,0.2149,0.0682,58.0_Banner,Medium_Social Media,1,20,11,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
37.0,45593.27,3.0,0.0557,0.0593,37.0_Native,Medium_Social Media,6,20,4,1,0,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
64.0,47278.52,6.0,0.1806,0.0348,64.0_Video,Medium_Social Media,3,20,8,0,1,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
51.0,68616.94,3.0,0.092,0.056,51.0_Native,Very High_Social Media,1,20,9,1,0,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
11.0,61438.82,5.0,0.2487,0.0976,11.0_Native,High_Website,4,20,3,1,1,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
35.0,33384.39,4.0,0.177,0.10360000000000001,35.0_Video,Low_Social Media,5,20,11,1,0,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
50.0,83560.06,4.0,0.07,0.0899,50.0_Text,Very High_Search Engine,2,20,9,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
35.0,26205.97,2.0,0.2865,0.0761,35.0_Native,Low_Website,0,20,11,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
34.0,27272.95,5.0,0.2423,0.0099,34.0_Text,Low_Website,1,20,4,0,1,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
54.0,60886.85,5.0,0.1853,0.0804,54.0_Text,High_Website,0,20,8,1,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
24.0,62233.66,2.0,0.0442,0.0705,24.0_Banner,High_Search Engine,2,20,10,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
35.0,69493.33,6.0,0.2767,0.0659,35.0_Text,Very High_Search Engine,1,20,2,1,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
39.0,42365.24,6.0,0.0919,0.0087,39.0_Text,Medium_Website,5,20,1,0,0,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False
29.0,87801.06,5.0,0.1501,0.0588,29.0_Banner,Very High_Search Engine,0,20,9,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
34.0,35129.08,2.0,0.1305,0.0208,34.0_Text,Low_Social Media,3,20,7,0,0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
46.0,99995.51,5.0,0.1009,0.0351,46.0_Banner,Very High_Social Media,6,20,5,0,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
41.0,55144.02,2.0,0.095,0.0629,41.0_Video,High_Website,4,20,4,1,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
22.0,46578.45,8.0,0.2754,0.0442,22.0_Video,Medium_Search Engine,5,20,7,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
18.0,80303.9,6.0,0.184,0.0281,18.0_Text,Very High_Social Media,0,20,1,0,1,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
23.0,58516.22,3.0,0.1222,0.0211,23.0_Video,High_Website,4,20,7,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
35.0,65869.3,5.0,0.4406,0.0461,35.0_Banner,Very High_Search Engine,0,20,8,0,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
32.0,62462.49,9.0,0.5238375,0.0735,32.0_Native,High_Social Media,1,20,10,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
22.0,40318.05,3.0,0.0743,0.075,22.0_Video,Medium_Website,3,20,10,1,0,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
26.0,31596.8,4.0,0.234,0.0597,26.0_Banner,Low_Social Media,5,20,9,1,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
12.0,40334.08,6.0,0.2078,0.016,12.0_Video,Medium_Website,0,20,2,0,1,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
41.0,72724.52,4.0,0.1219,0.0607,41.0_Text,Very High_Website,5,20,9,1,0,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
34.0,35920.84,3.0,0.1616,0.054,34.0_Video,Low_Search Engine,1,20,10,1,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
16.0,66221.32,6.0,0.0785,0.0417,16.0_Native,Very High_Social Media,1,20,12,0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
35.0,62399.73,5.0,0.1068,0.0632,35.0_Banner,High_Social Media,0,20,12,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
55.0,25653.13,3.0,0.2926,0.04,55.0_Video,Low_Website,0,20,6,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
23.0,64866.19,2.0,0.0515,0.0414,23.0_Banner,Very High_Website,1,20,12,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
54.0,25384.06,5.0,0.215,0.0404,54.0_Video,Low_Website,6,20,3,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
30.0,66327.56,4.0,0.3233,0.0708,30.0_Banner,Very High_Search Engine,6,20,11,1,1,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
37.0,75797.48,4.0,0.1547,0.0503,37.0_Native,Very High_Social Media,6,20,2,0,0,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
36.0,31119.76,2.0,0.5238375,0.0608,36.0_Native,Low_Website,2,20,4,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
56.0,64257.95,5.0,0.0723,0.0658,56.0_Native,Very High_Website,6,20,10,1,0,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
37.0,57668.33,9.0,0.2217,0.0562,37.0_Video,High_Search Engine,0,20,3,1,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
17.0,45103.84,7.0,0.1862,0.0391,17.0_Video,Medium_Website,2,20,11,0,1,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
15.0,41582.06,6.0,0.094,0.0699,15.0_Banner,Medium_Website,1,20,11,1,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
12.0,71552.91,4.0,0.0749,0.047,12.0_Banner,Very High_Search Engine,4,20,9,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
9.0,31645.83,8.0,0.1305,0.0645,9.0_Text,Low_Search Engine,2,20,2,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
35.0,22381.52,5.0,0.2505,0.0794,35.0_Native,Low_Search Engine,3,20,4,1,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20.0,48901.45,5.0,0.2094,0.0723,20.0_Video,Medium_Social Media,3,20,3,1,1,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
33.0,58648.65,7.0,0.0316,0.0609,33.0_Banner,High_Search Engine,1,20,3,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
24.0,67801.25,5.0,0.1651,0.007,24.0_Native,Very High_Search Engine,5,20,8,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
23.0,47928.74,3.0,0.3437,0.0217,23.0_Text,Medium_Search Engine,3,20,5,0,1,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
27.0,63250.25,2.0,0.2314,0.0641,27.0_Video,High_Website,1,20,10,1,1,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False
45.0,26962.25,2.0,0.5238375,0.0875,45.0_Text,Low_Social Media,5,20,3,1,1,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
48.0,55672.83,9.0,0.1486,0.0471,48.0_Video,High_Search Engine,6,20,8,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40.0,75643.88,7.0,0.0803,0.0435,40.0_Banner,Very High_Website,5,20,12,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
20.0,44520.41,6.0,0.2242,0.0743,20.0_Banner,Medium_Website,3,20,2,1,1,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False
